,id_bacha,id_interno,name_interno,Unnamed: 3,precio_bacha,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
0,LC058.0013,2408,3M SCOTCH BRITE RODILLO SACAPELUSAS X 56 HOJAS,21.0,0.0,0.0,186.0,155.0,0.0,240.0,$,,,VARIOS,,EL BACHA,SCOTCH BRITE,,,,,,,SCOTCH BRITE CEPILLOS
1,LL108.0008,1489,8M AEROSOL MULTILUSTRADOR X 400 CC **,21.0,24.2,40.0,125.0,125.4,0.0,125.0,$,,,LUSTRAMUEBLES,,EL BACHA,BLEM,,,,,,,BLEM AEROSOL
2,LC035.0004,1314,8M CERA AUTOBRILLO NEGRA BIDON X 5 LTS **,21.0,1529.0,45.0,2217.05,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,8 M,,,,,,,8 M CERAS
3,LC035.0005,1315,8M CERA AUTOBRILLO ROJO BIDON X 5 LTS **,21.0,1529.0,45.0,2217.05,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,8 M,,,,,,,8 M CERAS
4,LC035.0003,1313,8M CERA INCOLORA BIDON X 5 L (4UXB)**,21.0,1529.0,45.0,2217.05,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,8 M,,,,,,,8 M CERAS
5,LL104.0008,1914,8M REMOVEDOR DE CERAS UNIVERSAL JATO X 5 LTS **,21.0,2145.0,50.0,3217.5,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,JATO,,,,,,,8M REMOVEDOR CERA
6,LD051.0001,1373,ALA DETERGENTE LAVAVAJILLA ALOE VERA X 750CC (15UXB)**,21.0,65.9,45.0,99.0,0.0,0.0,0.0,$,,,DETERGENTES,,EL BACHA,ALA,,,,,,,ALA DETERGENTE
7,LD052.0008,1378,ALA DETERGENTE LAVAVAJILLA GLICERINA BIDON X 4 LTS **,21.0,358.0,45.0,536.0,0.0,0.0,0.0,$,,,DETERGENTES,,EL BACHA,ALA,,,,,,,ALA DETERGENTE
8,LD051.0010,1374,ALA DETERGENTE LAVAVAJILLA GLICERINA ROSA X 750 CC (15UXB) **,21.0,65.9,45.0,99.0,0.0,0.0,0.0,$,,,DETERGENTES,,EL BACHA,ALA,,,,,,,ALA DETERGENTE
9,LJ002.0003,3756,ALA JABON EN PAN 200 GRS **,21.0,0.0,0.0,51.0,51.0,0.0,50.0,$,,,JABONES -ROPA- MANOS,,EL BACHA,ALA,,,,,,,ALA ESPUMA JABON EN PAN
10,LJ001.0003,4107,ALA JABON EN PAN 200 GRS X 2 UNID (42UXB) **,21.0,83.6,45.0,121.22,0.0,0.0,0.0,$,,,JABON EN PAN,,EL BACHA,ALA,,,,,,,ALA ESPUMA JABON EN PAN
11,LD061.0019,3160,ALA JABON EN POLVO REGULAR (LAVADO A MANO) X 800GR (24UXB) **,21.0,126.5,45.0,183.43,0.0,0.0,190.0,$,,2.0,JABONES PARA ROPA,,EL BACHA,ALA,,,,,,,ALA DETERGENTE EN POLVO
12,LD065.0018,1367,ALA MATIC JABON EN POLVO AZUL X 3 KG (6UXB)**,21.0,434.5,45.0,630.03,0.0,0.0,0.0,$,,,JABONES PARA ROPA,,EL BACHA,ALA,,,,,,,ALA MATIC JABON EN POLVO
13,LD064.0022,4065,"ALA MATIC JABON EN POLVO B/E ""PERLAS"" 800 GRS (24UXB) **",21.0,134.2,45.0,194.59,150.0,0.0,190.0,$,,,JABONES PARA ROPA,,EL BACHA,ALA,,,,,,,ALA MATIC JABON EN POLVO
14,LD065.0035,1369,ALA MATIC JABON EN POLVO INDUSTRIAL X 10 KGS **,21.0,1083.5,45.0,1571.08,0.0,0.0,1632.0,$,,,JABONES PARA ROPA,,EL BACHA,ALA,,,,,,,ALA MATIC JABON EN POLVO
15,LD065.0030,1368,ALA MATIC JABON EN POLVO X 5 KG (4UXB)**,21.0,792.0,45.0,1148.4,0.0,0.0,1148.0,$,,,JABONES PARA ROPA,,EL BACHA,ALA,,,,,,,ALA MATIC JABON EN POLVO
16,LD070.0040,4018,ALA MATIC JABON LIQUIDO DOY PACK 3 LTS (4XB) **,21.0,434.5,45.0,630.03,0.0,0.0,658.0,$,,,JABONES PARA ROPA,,EL BACHA,ALA,,,,,,,ALA MATIC LIQUIDO DOYPACK
17,LD070.0037,4031,ALA MATIC JABON LIQUIDO DOY PACK 800ML (12XB) **,21.0,148.5,45.0,215.33,0.0,0.0,207.0,$,,,JABONES PARA ROPA,,EL BACHA,ALA,,,,,,,ALA MATIC LIQUIDO
18,LD005.0009,1410,AYUDIN AEROSOL DESINFECT BEBE X 332 CC,21.0,0.0,0.0,1.0,550.0,0.0,1.0,$,,,BACTERICIDAS Y DESINFECTANTES,,EL BACHA,AYUDIN,,,,,,,AYUDIN DESINFECTANTE AERO
19,LD005.0007,1409,AYUDIN AEROSOL DESINFECT ORIG X 332 CC,21.0,0.0,0.0,163.0,550.0,0.0,1.0,$,,,BACTERICIDAS Y DESINFECTANTES,,EL BACHA,AYUDIN,,,,,,,AYUDIN DESINFECTANTE AERO
20,LL071.0002,1420,AYUDIN ANTIHONGOS DOYPACK X 500 CC **,21.0,71.5,45.0,103.68,0.0,0.0,0.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LIMPIADOR ANTIHONGOS
21,LL070.0001,1418,AYUDIN ANTIHONGOS GATILLO X 500 CC **,21.0,0.0,0.0,199.0,155.0,0.0,199.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LIMPIADOR ANTIHONGOS
22,LL080.0004,1425,AYUDIN BAÑO DOYPACK X 500 CC,21.0,0.0,0.0,104.0,0.0,0.0,104.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LIMPIADOR BAÑO
23,LL079.0002,1423,AYUDIN BAÑO MAX GATILLO X 500 CC,21.0,0.0,0.0,231.0,0.0,0.0,0.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LIMPIADOR BAÑO
24,LD032.0006,3125,AYUDIN CANASTA LIMPIA INODOROS 20 GRS. (36UXB)**,21.0,92.4,45.0,134.0,0.0,0.0,0.0,$,,,CANASTAS PARA INODOROS,,EL BACHA,AYUDIN,,,,,,,AYUDIN LIMPIAINODORO
25,LL067.0006,1416,AYUDIN COCINA/ANTIG DOYPACK X 900 CC,21.0,96.8,45.0,140.36,0.0,0.0,134.0,$,,,DESENGRASANTES,,EL BACHA,AYUDIN,,,,,,,AYUDIN LIMPIADOR ANTIGRASA
26,LL066.0003,1414,AYUDIN COCINA/ANTIG GATILLO X 500 CC,21.0,0.0,0.0,174.0,0.0,0.0,174.0,$,,,DESENGRASANTES,,EL BACHA,AYUDIN,,,,,,,AYUDIN LIMPIADOR ANTIGRASA
27,LL044.0012,1444,AYUDIN LAVANDINA EN  GEL CITRUS X 700 ML **,21.0,0.0,0.0,142.5,0.0,0.0,0.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA
28,LL044.0015,4449,AYUDIN LAVANDINA EN GEL LAVANDA X 700 ML **,21.0,98.3,45.0,142.54,0.0,0.0,0.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA
29,LL044.0020,1443,AYUDIN LAVANDINA EN GEL ORIGINAL X 700 ML (15UXB)**,21.0,96.8,45.0,140.36,0.0,0.0,140.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA
30,LL038.0035,3170,AYUDIN LAVANDINA MAXIMA PUREZA/CLASICA X 1 LT (15UXB) **,21.0,54.9,45.0,79.61,0.0,0.0,0.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA
31,LL038.0035,3104,AYUDIN LAVANDINA MAXIMA PUREZA/CLASICA X 2 LTS M**,21.0,112.0,45.0,162.4,110.0,0.0,168.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA
32,LL040.0010,2967,"AYUDIN LAVANDINA ROPA BLANCA ""BLANCOS INTENSOS"" X 1 LT **",21.0,96.8,45.0,140.36,0.0,0.0,140.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA ROPA BLANCA
33,LL040.0012,2968,AYUDIN LAVANDINA ROPA BLANCA X 2 LT **,21.0,0.0,0.0,279.0,167.0,0.0,279.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA ROPA BLANCA
34,LL038.0037,1430,AYUDIN LAVANDINA X 4 LTS BIDON (3UXB) M**,21.0,229.89,45.0,333.34,243.0,0.0,243.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA
35,LP080.0006,1450,AYUDIN QUITAMANCHA COLORES VIVOS SIN LAVANDINA X 700CC   **,21.0,175.0,45.0,253.75,150.0,0.0,160.0,$,,,LAVANDINAS Y CLORO,,EL BACHA,AYUDIN,,,,,,,AYUDIN LAVANDINA ROPA COLOR
36,LP080.0007,4578,AYUDIN QUITAMANCHAS ROPA COLOR 1500 ML **,21.0,295.9,45.0,429.06,0.0,0.0,0.0,$,,,QUITAMANCHAS Y PRELAVADOS,,EL BACHA,AYUDIN,,,,,,,AYUDIN QUITAMANCHAS
37,LL042.0012,4485,AYUDIN QUITAMANCHAS ROPA COLOR DOY PACK 400 ML,21.0,0.0,0.0,110.0,0.0,0.0,0.0,$,,,QUITAMANCHAS Y PRELAVADOS,,EL BACHA,AYUDIN,,,,,,,AYUDIN QUITAMANCHAS
38,LL042.0016,4395,AYUDIN QUITAMANCHAS ROPA COLOR DOY PACK 650 CC,21.0,130.9,45.0,189.81,0.0,0.0,0.0,$,,,QUITAMANCHAS Y PRELAVADOS,,EL BACHA,AYUDIN,,,,,,,AYUDIN QUITAMANCHAS
39,LT010.0001,1452,"AYUDIN TOALLAS DESINFECTANTE ""FRESCA"" TUBO X 35UNID M**",21.0,207.9,45.0,301.46,0.0,0.0,0.0,$,,,BACTERICIDAS Y DESINFECTANTES,,EL BACHA,AYUDIN,,,,,,,AYUDIN TOALLAS DESINFECTANTES
40,LT010.0002,4588,"AYUDIN TOALLAS DESINFECTANTE ""LIMON"" TUBO X 35UNID M**",21.0,207.9,45.0,301.46,0.0,0.0,0.0,$,,,BACTERICIDAS Y DESINFECTANTES,,EL BACHA,AYUDIN,,,,,,,AYUDIN TOALLAS DESINFECTANTES
41,LT010.0006,1453,"AYUDIN TOALLAS DESINFECTANTES REPUESTO ""FRESCA"" X 35 UNID M**",21.0,170.5,45.0,247.23,0.0,0.0,301.0,$,,,BACTERICIDAS Y DESINFECTANTES,,EL BACHA,AYUDIN,,,,,,,AYUDIN TOALLAS DESINFECTANTES
42,LT010.0007,3109,"AYUDIN TOALLAS DESINFECTANTES REPUESTO ""LIMON"" X 35 UD M**",21.0,170.5,45.0,247.23,135.0,0.0,247.0,$,,,BACTERICIDAS Y DESINFECTANTES,,EL BACHA,AYUDIN,,,,,,,AYUDIN TOALLAS DESINFECTANTES
43,LC034.0003,1480,BLEM CERA ACRILICA BRILLO INTENSO X 800CC **,21.0,368.5,45.0,534.33,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,BLEM,,,,,,,BLEM GLO COT CERA X 900
44,LC031.0025,1473,BLEM CERA AUTOBRILLO INCOLORA X 800 CC (12UXB) **,21.0,280.5,45.0,406.73,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,BLEM,,,,,,,BLEM GLO COT CERA X 900
45,LC032.0020,4025,BLEM CERA AUTOBRILLO INCOLORO X 5 LTS (4UXB) M**,21.0,1133.0,45.0,1642.85,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,BLEM,,,,,,,BLEM CERA MADERA
46,LC031.0029,1477,BLEM CERA AUTOBRILLO X 800 CC NEGRA **,21.0,280.5,45.0,406.73,0.0,0.0,371.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,BLEM,,,,,,,BLEM GLO COT CERA X 900
47,LC031.0031,1479,BLEM CERA AUTOBRILLO X 800 CC ROJO **,21.0,280.5,45.0,406.73,0.0,0.0,371.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,BLEM,,,,,,,BLEM GLO COT CERA X 900
48,LC025.0005,1483,BLEM CERA PARA MADERA X 1LT ROBLE CLARO **,21.0,401.5,45.0,582.0,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,BLEM,,,,,,,BLEM GLO COT CERA X 900
49,LC025.0006,1484,BLEM CERA PARA MADERA X 1LT ROBLE OSCURO **,21.0,401.5,45.0,582.0,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,BLEM,,,,,,,BLEM GLO COT CERA X 900
50,LC025.0004,1485,BLEM CERA PARA MADERA X 1LT UNIVERSAL **,21.0,401.5,45.0,582.0,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,BLEM,,,,,,,BLEM GLO COT CERA X 900
51,LL087.0004,1488,BLEM ESPUMA SUPERFICIES DELICADAS X 235 CC,21.0,174.9,45.0,253.61,0.0,0.0,0.0,$,,,LIMPIADORES ESPECIFICOS,,EL BACHA,BLEM,,,,,,,BLEM ESPUMA
52,LL063.0005,1487,BLEM LIMPIADOR PISOS PLASTIFICADOS ALMENDRA X 800 CC **,21.0,163.9,45.0,237.66,0.0,0.0,0.0,$,,,PISOS PLASTIFICADOS Y FLOTANTES,,EL BACHA,BLEM,,,,,,,BLEM LIMPIADOR PARA PISOS
53,LL108.0016,1493,BLEM LUSTRA MUEBLES AEROSOL X 360 CC (12UXB)**,21.0,176.0,45.0,255.2,0.0,0.0,254.0,$,,,LUSTRAMUEBLES,,EL BACHA,BLEM,,,,,,,BLEM AEROSOL
54,LL108.0020,1492,BLEM LUSTRA MUEBLES AEROSOL X 360 CC NARANJA (12UXB) **,21.0,176.0,45.0,255.2,0.0,0.0,0.0,$,,,LUSTRAMUEBLES,,EL BACHA,BLEM,,,,,,,BLEM AEROSOL
55,LL108.0016,1490,BLEM LUSTRA MUEBLES AEROSOL X 360 CC ORIGINAL **,21.0,176.0,45.0,255.2,0.0,0.0,0.0,$,,,LUSTRAMUEBLES,,EL BACHA,BLEM,,,,,,,BLEM AEROSOL
56,LL109.0002,3282,BLEM LUSTRAMUEBLES CREMA 200 CM3,21.0,121.0,45.0,175.45,0.0,0.0,0.0,$,,,LUSTRAMUEBLES,,EL BACHA,BLEM,,,,,,,BLEM CREMA
57,LL109.0005,3653,BLEM LUSTRAMUEBLES CREMA LAVANDA 200 CM3,21.0,121.0,45.0,175.45,0.0,0.0,0.0,$,,,LUSTRAMUEBLES,,EL BACHA,BLEM,,,,,,,BLEM CREMA
58,LL084.0004,3810,BRASSO LIQUIDO 504 ML,21.0,0.0,0.0,295.0,295.0,0.0,295.0,$,,,LIMPIADORES ESPECIFICOS,,EL BACHA,BRASSO,,,,,,,BRASSO LIMPIAMETALES
59,LD077.0002,1512,CAMELLITO ALA MANO SACHET (AMARILLO) X 450 ML,21.0,0.0,0.0,163.0,0.0,0.0,163.0,$,,,JABONES PARA ROPA,,EL BACHA,CAMELLITO,,,,,,,CAMELLITO AMARILLO
60,LD077.0001,1511,CAMELLITO ALA MANO SACHET X 120 ML,21.0,0.0,0.0,163.0,126.0,0.0,163.0,$,,,JABONES PARA ROPA,,EL BACHA,CAMELLITO,,,,,,,CAMELLITO AMARILLO
61,LD078.0002,1515,CAMELLITO ALA MATIC SACHET ( ROSA ) X 450 ML,21.0,0.0,0.0,163.0,0.0,0.0,163.0,$,,,JABONES PARA ROPA,,EL BACHA,CAMELLITO,,,,,,,CAMELLITO MATIC
62,LL108.0029,1503,CERAMICOL AEROSOL LUSTRA MUEBLES X 360 CC **,21.0,137.5,45.0,199.38,0.0,0.0,0.0,$,,90463000114.0,LUSTRAMUEBLES,,EL BACHA,BRISHINE,,,,,,,BRISHINE LUSTRAMUEBLES
63,LC031.0058,1527,CERAMICOL CERA AUTOBRILLO  X 800 CC INCOLORO **,21.0,207.9,45.0,301.46,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,CERAMICOL,,,,,,,CERAMICOL QUICK AUTOBRILLO
64,LC031.0060,1528,CERAMICOL CERA AUTOBRILLO  X 800 CC NEGRO **,21.0,207.9,45.0,301.46,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,CERAMICOL,,,,,,,CERAMICOL QUICK AUTOBRILLO
65,LC031.0062,1529,CERAMICOL CERA AUTOBRILLO X 800 CC ROJO **,21.0,207.9,45.0,301.46,0.0,0.0,0.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,CERAMICOL,,,,,,,CERAMICOL QUICK AUTOBRILLO
66,LD054.0017,1533,"CIF ACTIVE GEL 300 ML ""LIMON"" (12UXB)**",21.0,63.8,45.0,99.0,0.0,0.0,91.0,$,,,DETERGENTES,,EL BACHA,CIF,,,,,,,CIF ACTIVE GEL X 300 ML
67,LD054.0034,3651,"CIF ACTIVE GEL 500 ML ""LIMON"" (12UXB) **",21.0,134.0,45.0,201.0,0.0,0.0,0.0,$,,,DETERGENTES,,EL BACHA,CIF,,,,,,,CIF ACTIVE GEL X 500 ML
68,LD054.0055,3137,"CIF ACTIVE GEL 900ML ""LIMON"" (12UXB) **",21.0,207.9,45.0,312.0,0.0,0.0,312.0,$,,,DETERGENTES,,EL BACHA,CIF,,,,,,,CIF ACTIVE GEL X 900 ML
69,LD054.0055,3992,CIF ACTIVE GEL LIMON VERDE 900 ML,21.0,0.0,0.0,312.0,0.0,0.0,265.0,$,,,DETERGENTES,,EL BACHA,CIF,,,,,,,CIF ACTIVE GEL X 750 ML
70,LL068.0004,1552,CIF ANTIGRASA BIDON X 5 L M**,21.0,396.0,50.0,594.0,0.0,0.0,685.0,$,,,DESENGRASANTES,,EL BACHA,CIF,,,,,,,CIF ANTIGRASA
71,LL067.0011,1550,CIF ANTIGRASA BIODEGRADABLE DOY PACK X 450 ML **,21.0,64.4,45.0,93.38,0.0,0.0,96.0,$,,,DESENGRASANTES,,EL BACHA,CIF,,,,,,,CIF ANTIGRASA
72,LL066.0008,1553,CIF ANTIGRASA COCINA BIODEGRADABLE GATILLO X 500 ML **,21.0,133.09,45.0,192.98,0.0,0.0,174.0,$,,,DESENGRASANTES,,EL BACHA,CIF,,,,,,,CIF ANTIGRASA
73,LL066.0008,1549,CIF ANTIGRASA GATILLO X 500 ML (12UXB) **,21.0,136.4,45.0,197.78,0.0,0.0,205.0,$,,,DESENGRASANTES,,EL BACHA,CIF,,,,,,,CIF ANTIGRASA
74,LL080.0011,1560,CIF BAÑO DOYPACK X 450 CC,21.0,54.89,56.0,85.63,0.0,0.0,71.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,CIF,,,,,,,CIF BAÑO
75,LL079.0007,1559,CIF BAÑO GATILLO X 500 CC,21.0,136.4,50.0,204.6,0.0,0.0,205.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,CIF,,,,,,,CIF BAÑO
76,LL108.0033,4326,CIF BRILLO ANTIPOLVO DOY PACK  380CC M**,21.0,93.5,45.0,135.58,0.0,0.0,0.0,$,,,LUSTRAMUEBLES,,EL BACHA,CIF,,,,,,,CIF ANTIPOLVO
77,LL108.0034,4269,CIF BRILLO ANTIPOLVO GATILLO 400ML M**,21.0,148.5,50.0,222.75,0.0,0.0,247.0,$,,,LUSTRAMUEBLES,,EL BACHA,BLEM,,,,,,,CIF ANTIPOLVO
78,LL046.0012,1541,CIF CREMA C/LIMON X 750 GR,21.0,0.0,0.0,181.0,0.0,0.0,163.0,$,,,LIMPIADORES CREMOSOS,,EL BACHA,CIF,,,,,,,CIF CREMOSO
79,LL048.0011,1539,CIF CREMA ORIGINAL X 750 GR (12UXB) **,21.0,116.6,45.0,169.07,0.0,0.0,0.0,$,,,LIMPIADORES CREMOSOS,,EL BACHA,CIF,,,,,,,CIF CREMOSO
80,LL050.0005,1540,CIF CREMA X 3 KG,21.0,405.8,45.0,588.41,0.0,0.0,490.0,$,,,LIMPIADORES CREMOSOS,,EL BACHA,CIF,,,,,,,CIF CREMOSO
81,LL050.0010,1545,CIF GEL C/LAVANDINA BIDON X 2 LT **,21.0,405.9,45.0,588.56,0.0,0.0,569.0,$,,,LIMPIADORES ESPECIFICOS,,EL BACHA,CIF,,,,,,,CIF GEL
82,LL049.0007,1544,CIF GEL C/LAVANDINA X 500 ML (12UXB)**,21.0,126.5,45.0,183.43,0.0,0.0,0.0,$,,,LIMPIADORES CREMOSOS,,EL BACHA,CIF,,,,,,,CIF GEL
83,LL063.0011,4389,CIF LIMPIADOR PISOS PLASTIFICADOS DOY PACK 450 ML (15UXB)**,21.0,90.2,45.0,130.79,0.0,0.0,0.0,$,,,LIMPIADORES Y DESODORANTES DE PISO,,EL BACHA,CIF,,,,,,,CIF PISOS
84,LL063.0014,1558,CIF LIMPIADOR PISOS PLASTIFICADOS X 750 CC (12UXB) **,21.0,141.89,45.0,205.74,0.0,0.0,0.0,$,,,PISOS PLASTIFICADOS Y FLOTANTES,,EL BACHA,CIF,,,,,,,CIF PISOS
85,LL077.0003,1568,CIF VIDRIOS / MULTIUSO BIDON X 5 LTS M**,21.0,372.9,50.0,559.35,0.0,0.0,632.0,$,,,LIMPIADORES ESPECIFICOS,,EL BACHA,CIF,,,,,,,CIF VIDRIOS / MULTIUSOS
86,LL076.0008,1566,CIF VIDRIOS / MULTIUSO DOY PACK X 450 ML (15UXB) **,21.0,56.3,45.0,81.64,0.0,0.0,0.0,$,,,LIMPIADORES ESPECIFICOS,,EL BACHA,CIF,,,,,,,CIF VIDRIOS / MULTIUSOS
87,LL075.0007,1564,CIF VIDRIOS / MULTIUSO GATILLO X 500 ML (12UXB) **,21.0,152.9,45.0,221.71,0.0,0.0,0.0,$,,7791290789937.0,LIMPIADORES ESPECIFICOS,,EL BACHA,CIF,,,,,,,CIF VIDRIOS / MULTIUSOS
88,LC082.0009,3817,CLOROTEC ALGUICIDA MANTENIMIENTO 5 LTS **,21.0,2134.0,50.0,3201.0,0.0,0.0,2756.0,$,,,PILETAS,,EL BACHA,CLOROTEC,,,,,,,CLOROTEC ALGUICIDAS
89,LC082.0008,3799,CLOROTEC ALGUICIDA MANTENIMIENTO X 1 LT (12UXB) **,21.0,473.0,50.0,709.5,0.0,0.0,611.0,$,,,PILETAS,,EL BACHA,CLOROTEC,,,,,,,CLOROTEC ALGUICIDAS
90,LC082.0013,3800,CLOROTEC CLARIFICADOR X 1 LT (12UXB) **,21.0,390.5,50.0,585.75,0.0,0.0,503.0,$,,,PILETAS,,EL BACHA,CLOROTEC,,,,,,,CLOROTEC CLARIFICADOR
91,LC082.0014,3825,CLOROTEC CLARIFICADOR X 5 LTS **,21.0,1749.0,50.0,2623.5,1171.0,0.0,2244.0,$,,,PILETAS,,EL BACHA,CLOROTEC,,,,,,,CLOROTEC CLARIFICADOR
92,LC082.0033,3818,CLOROTEC CLORO SHOCK 1 KG **,21.0,1210.0,50.0,1815.0,0.0,0.0,1483.0,$,,,PILETAS,,EL BACHA,CLOROTEC,,,,,,,CLOROTEC CLORO
93,LC082.0024,3801,CLOROTEC PASTILLA DISOLUCION LENTA X 1 KG **,21.0,1243.0,50.0,1864.5,966.0,0.0,966.0,$,,,PILETAS,,EL BACHA,CLOROTEC,,,,,,,CLOROTEC CLORO
94,LC082.0043,3802,CLOROTEC PASTILLA TRIPLE ACCION X 1 KG **,21.0,1474.0,50.0,2211.0,0.0,0.0,1601.0,$,,,PILETAS,,EL BACHA,CLOROTEC,,,,,,,CLOROTEC CLORO
95,LC082.0028,3803,CLOROTEC TECNICO GRANULADO X1KG,21.0,1243.0,50.0,1864.5,0.0,0.0,1535.0,$,,,PILETAS,,EL BACHA,,,,,,,,
96,LP070.0008,4279,COBRA AUTOBRILLO NEGRO 60 CC **,21.0,0.0,0.0,235.0,0.0,0.0,0.0,$,,,LIMPIADORES DE CALZADO,,EL BACHA,COBRA,,,,,,,COBRA POMADA
97,LP070.0007,4275,COBRA POMADA MARRON GRANDE 65 GRS **,21.0,0.0,0.0,130.0,0.0,0.0,0.0,$,,,LIMPIADORES DE CALZADO,,EL BACHA,COBRA,,,,,,,COBRA POMADA
98,LS035.0008,4106,COMFORT CLASSIC SACHET X 3 L **,21.0,490.0,45.0,710.5,0.0,0.0,0.0,$,,,SUAVIZANTES,,EL BACHA,COMFORT,,,,,,,COMFORT SUAVIZANTES DOY PACK
99,LS032.0005,1610,COMFORT CLASSIC SACHETS 900 ML **,21.0,0.0,0.0,214.0,0.0,0.0,214.0,$,,,SUAVIZANTES,,EL BACHA,COMFORT,,,,,,,COMFORT SUAVIZANTES DOY PACK
100,LS035.0006,1612,COMFORT PROFESIONAL BIDON X 5 LTS,21.0,578.0,45.0,838.1,0.0,0.0,0.0,$,,,SUAVIZANTES,,EL BACHA,COMFORT,,,,,,,COMFORT SUAVIZANTE BIDON
101,LS005.0004,1635,DILON SECADOR GOMA BLANCO 28 CM **,21.0,180.4,45.0,261.58,0.0,0.0,239.0,$,,,SECADORES Y SOPAPAS,,EL BACHA,DILON,,,,,,,DILON SECADOR PARA PISO
102,LS005.0005,1636,DILON SECADOR GOMA BLANCO 40 CM (12UXB) **,21.0,209.0,60.0,334.4,191.0,0.0,272.0,$,,,SECADORES Y SOPAPAS,,EL BACHA,DILON,,,,,,,DILON SECADOR PARA PISO
103,LS005.0006,1637,DILON SECADOR GOMA BLANCO 50 CM (12UXB) **,21.0,258.5,60.0,413.6,238.0,0.0,338.0,$,,,SECADORES Y SOPAPAS,,EL BACHA,DILON,,,,,,,DILON SECADOR PARA PISO
104,LJ013.0030,4014,DIVERSEY SOFT CARE ALCOHOL EN GEL X 5 LTS,21.0,1155.0,50.0,1732.5,0.0,0.0,0.0,$,,,ALCOHOLES,,EL BACHA,JOHNSON,,,,,,,NEOCLEAN ALCOHOLES Y FAJINADORES
