,id_bacha,id_interno,name_interno,Unnamed: 3,precio_bacha,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
105,PA028.0007,3796,DONCELLA ALGODON X 140 GRS (20UXB)**,21.0,89.1,60.0,142.56,0.0,0.0,134.0,$,,,HIGIENE PERSONAL,,EL BACHA,DONCELLA,,,,,,,DONCELLA ALGODON
106,PA028.0009,3101,DONCELLA ALGODON X 500 GRS (10UXB) **,21.0,302.49,50.0,453.74,0.0,0.0,0.0,$,,,HIGIENE PERSONAL,,EL BACHA,DONCELLA,,,,,,,DONCELLA ALGODON
107,PA028.0006,3243,DONCELLA ALGODON X 70 GRS (40UXB)**,21.0,0.0,0.0,68.0,0.0,0.0,68.0,$,,,HIGIENE PERSONAL,,EL BACHA,DONCELLA,,,,,,,DONCELLA ALGODON
108,LL082.0008,1647,DRASTIK LIMPIA BAÑOS X 500 CC **,21.0,280.5,45.0,406.73,0.0,0.0,0.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,DRASTIK,,,,,,,DRASTIK LIMPIA BAÑOS
109,LJ009.0002,3753,DUKE JABON HOTEL C/ENVOLTORIO X 20 GRS X 240 UD,21.0,0.0,0.0,1610.0,1610.0,0.0,1610.0,$,,,JABONES -ROPA- MANOS,,EL BACHA,DUKE,,,,,,,DUKE JABON HOTEL
110,LC029.0008,1669,ECHO CERA ACONDICIONADORA PROFESIONAL BIDON X 5 LTS (4UXB)**,21.0,735.9,45.0,1067.06,0.0,0.0,980.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,ECHO,,,,,,,ECHO PROFESIONAL X 5L
111,LC028.0005,1667,ECHO ORIGINAL BOTELLA X 800 CC (12UXB)**,21.0,253.0,45.0,366.85,0.0,0.0,335.0,$,,,CERAS Y REMOVEDORES,,EL BACHA,ECHO,,,,,,,ECHO X 900 CC
112,LD087.0012,1695,EMEREL LIMPIADOR DESENGRASANTE X 5 L,21.0,1705.0,45.0,2472.25,0.0,0.0,2472.0,$,,,LIMPIADORES Y DESODORANTES DE PISO,,EL BACHA,EMEREL,,,,,,,EMEREL LIMPIADOR DESENGRASANTE
113,LE052.0003,1700,ESPONJA LAVA AUTOS GRANDE,21.0,71.5,100.0,143.0,100.0,0.0,100.0,$,,,AUTOMOTORES,,EL BACHA,EPSON,,,,,,,EPSON ESPONJA
114,LB016.0004,1701,EXTRACTO DE BLANCO TAPA CELESTE ROPA BLANCA X 200 GR **,21.0,295.9,60.0,473.44,0.0,0.0,427.0,$,,,QUITAMANCHAS Y PRELAVADOS,,EL BACHA,EXTRACTO DE BLANCO,,,,,,,EXTRACTO DE BLANCO ROPA
115,LB016.0006,1702,EXTRACTO DE BLANCO TAPA VERDE LANA/SINTETICO 200 GR **,21.0,383.9,60.0,614.0,429.0,0.0,559.0,$,,,QUITAMANCHAS Y PRELAVADOS,,EL BACHA,EXTRACTO DE BLANCO,,,,,,,EXTRACTO DE BLANCO ROPA
116,LF004.0008,4284,FILTRO PURIFICADOR PARA SPAR**,21.0,0.0,0.0,150.0,0.0,0.0,150.0,$,,,VARIOS,,EL BACHA,KO-DI-KO,,,,,,,FILTRO SPAR
117,LL058.0033,1752,FLASH ULTRA LIMPIADOR BIDON X 5 L CHERRY **,21.0,768.9,45.0,1114.91,0.0,0.0,0.0,$,,,LIMPIADORES Y DESODORANTES DE PISO,,EL BACHA,FLASH,,,,,,,FLASH LIMPIADOR
118,LL058.0030,1753,FLASH ULTRA LIMPIADOR BIDON X 5 L CITRICO **,21.0,768.9,45.0,1114.91,0.0,0.0,0.0,$,,,LIMPIADORES Y DESODORANTES DE PISO,,EL BACHA,FLASH,,,,,,,FLASH LIMPIADOR
119,LL058.0037,1754,FLASH ULTRA LIMPIADOR BIDON X 5 L LAVANDA **,21.0,768.9,45.0,1114.91,0.0,0.0,0.0,$,,,LIMPIADORES Y DESODORANTES DE PISO,,EL BACHA,FLASH,,,,,,,FLASH LIMPIADOR
120,LL058.0039,1755,FLASH ULTRA LIMPIADOR BIDON X 5 L PINO,21.0,768.9,45.0,1114.91,0.0,0.0,0.0,$,,,LIMPIADORES Y DESODORANTES DE PISO,,EL BACHA,FLASH,,,,,,,FLASH LIMPIADOR
121,LL061.0003,1762,FORWARD LIMPIADOR DESINFECTANTE X 5 L,21.0,0.0,0.0,1434.0,1434.0,0.0,1434.0,$,,,LIMPIADORES Y DESODORANTES DE PISO,,EL BACHA,FOWARD,,,,,,,FOWARD LIMPIADOR
122,LI015.0011,1775,FUYI 45 NOCHES REP **,21.0,328.9,45.0,476.91,386.4,0.0,386.4,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,FUYI,,,,,,,FUYI INSECTICIDA
123,LI002.0013,4124,FUYI AERO MMM X 360 CC **,21.0,152.9,45.0,221.71,0.0,0.0,0.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,FUYI,,,,,,,FUYI INSECTICIDA
124,LI015.0010,1774,FUYI APARATO 45 NOCHES+REP,21.0,416.9,45.0,604.51,493.2,0.0,493.2,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,FUYI,,,,,,,FUYI INSECTICIDA
125,LI015.0013,4064,FUYI APARATO VAPE + 4 TABLETAS,21.0,0.0,0.0,450.0,320.0,0.0,320.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,FUYI,,,,,,,FUYI INSECTICIDA
126,LE059.0026,4113,FUYI ESPIRALES SOBRE X 4  **,21.0,26.49,45.0,38.41,0.0,0.0,0.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,FUYI,,,,,,,FUYI INSECTICIDA
127,LE059.0023,3636,FUYI ESPIRALES X 12 U **,21.0,78.1,45.0,113.25,0.0,0.0,104.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,FUYI,,,,,,,FUYI INSECTICIDA
128,LR027.0012,3639,FUYI REPELENTE AEROSOL X 165 ML,21.0,0.0,0.0,126.0,126.0,0.0,126.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,FUYI,,,,,,,FUYI INSECTICIDA
129,LJ002.0006,1786,GIGANTE JABON PAN BLANCO X 200 GR (72UXB) **,21.0,49.5,50.0,74.25,0.0,0.0,0.0,$,,,JABON EN PAN,,EL BACHA,GIGANTE,,,,,,,GIGANTE JABON BLANCO
130,2500007,1805,GLADE ACEITES FULL X 21ML. FLORAL PERFECTION (6UXB) **,21.0,412.5,50.0,618.75,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE ACEITES FULL
131,LD012.0013,4368,GLADE ACEITES REP. LIMON (6UXB) **,21.0,306.9,50.0,460.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE ACEITES REPUESTO
132,LD012.0013,1811,GLADE ACEITES REP. X 21ML. FLORAL (6UXB)**,21.0,306.9,50.0,460.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE ACEITES REPUESTO
133,LD012.0012,1810,GLADE ACEITES REP. X 21ML. HARMONY (6UXB) **,21.0,306.9,50.0,460.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE ACEITES REPUESTO
134,LD012.0015,1808,GLADE ACEITES REP. X 21ML. LAVANDA (6UXB) **,,,,,,,,,,,,,,,,,,,,,
135,LD012.0015,1809,GLADE ACEITES REP. X 21ML. M.CAMPO (6UXB)**,21.0,306.9,50.0,460.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE ACEITES REPUESTO
136,LD012.0015,1806,GLADE ACEITES REP. X 21ML. MANZ Y CAN (6UXB)**,21.0,306.9,50.0,460.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE ACEITES REPUESTO
137,LD012.0032,1807,GLADE ACEITES REP. X 21ML. PARAISO AZUL (6UXB)**,21.0,306.9,50.0,460.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE ACEITES REPUESTO
138,LD012.0032,1812,GLADE ACEITES REP. X 21ML. VAINILLA (6UXB)**,21.0,306.9,50.0,460.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE ACEITES REPUESTO
139,LD003.0055,3359,"GLADE AERO X 360CC ""ENCANTO DE VAINILLA"" (6UXB) **",21.0,106.7,45.0,155.0,0.0,0.0,147.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
140,LD003.0025,1794,GLADE AERO X 360CC CAMPOS DE LAVANDA (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
141,LD003.0019,1791,GLADE AERO X 360CC CARICIAS ALGODON (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,1808,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
142,LD003.0021,1792,GLADE AERO X 360CC CARICIAS DE BEBE (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
143,LD003.0032,1799,GLADE AERO X 360CC FLORAL PERFECTION (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
144,LD003.0034,1795,GLADE AERO X 360CC HARMONY (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
145,LD003.0036,1796,GLADE AERO X 360CC I LOVE YOU (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
146,LD003.0023,1793,GLADE AERO X 360CC JAZMIN (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
147,LD003.0028,3358,GLADE AERO X 360CC LIMON (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
148,LD003.0039,1797,GLADE AERO X 360CC MAÑANA DE CAMPO (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
149,LD003.0042,1798,GLADE AERO X 360CC PARAISO AZUL (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
150,LD003.0043,4371,GLADE AERO X 360CC POTPOURRI (6UXB) **,21.0,106.7,45.0,155.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE AERO X 360CC
151,2576.ILY,1862,GLADE CANASTA FULL LIQUIDA I LOVE YOU X 50 ML (12UXB),21.0,214.5,45.0,311.03,0.0,0.0,289.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE CANASTA LIQUIDA FULL
152,LD024.0006,1863,GLADE CANASTA FULL X 50ML LIQUIDA LAVANDA (12UXB) **,21.0,214.5,45.0,311.03,0.0,0.0,289.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE CANASTA LIQUIDA FULL
153,LD024.0006,1864,GLADE CANASTA FULL X 50ML LIQUIDA MAÑANA DE CAMPO (12UXB)**,21.0,214.5,45.0,311.03,0.0,0.0,289.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE CANASTA LIQUIDA FULL
154,LD025.0002,1865,GLADE CANASTA LIQUIDA REP X 50ML BRISA CUMBRES (12UXB) **,21.0,180.4,45.0,261.58,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE CANASTA LIQUIDA REPUESTO
155,LD025.0002,1867,GLADE CANASTA REPUESTO X 50ML .LIQUIDA CUMBRES (12UXB)**,21.0,180.4,45.0,261.58,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE CANASTA LIQUIDA REPUESTO
156,LD025.0006,1866,GLADE CANASTA REPUESTO X 50ML .LIQUIDA MAÑANA DE CAMPO **,21.0,0.0,0.0,246.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE CANASTA LIQUIDA REPUESTO
157,LD025.0002,4292,GLADE CANASTA REPUESTO X 50ML LIQUIDA I LOVE YOU (12UXB) **,21.0,180.4,45.0,261.58,0.0,0.0,0.0,$,,,CANASTAS PARA INODOROS,,EL BACHA,GLADE,,,,,,,GLADE CANASTA LIQUIDA REPUESTO
158,LD025.0004,3322,GLADE CANASTA REPUESTO X 50ML LIQUIDA LAVANDA (12UXB)**,21.0,180.4,45.0,261.58,0.0,0.0,246.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE CANASTA LIQUIDA REPUESTO
159,LD028.0005,1860,"GLADE CANASTA SOLIDA FULL X 27,5GR (12UXB)**",21.0,77.0,45.0,111.65,0.0,0.0,0.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,GLADE,,,,,,,GLADE CANASTA SOLIDA
160,LD029.0006,1861,"GLADE CANASTA SOLIDA REPUESTO X 27,5GR  (24UXB)**",21.0,59.4,45.0,86.13,0.0,0.0,0.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,GLADE,,,,,,,GLADE CANASTA SOLIDA
161,LD032.0012,1858,"GLADE PASTILLA INODORO X 25 GRS ""BRISA DE LAS CUMBRES"" (24UXB)**",21.0,56.1,45.0,81.35,0.0,0.0,0.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,GLADE,,,,,,,GLADE PASTILLA INODORO
162,LD032.0014,1859,"GLADE PASTILLA INODORO X 25 GRS ""LAVANDA"" (24UXB) **",21.0,56.1,45.0,81.35,0.0,0.0,0.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,GLADE,,,,,,,GLADE PASTILLA INODORO
163,LD032.0012,1857,GLADE PASTILLA INODORO X 25GR BOSQUE DE PINOS (24UXB) **,21.0,56.1,45.0,81.35,0.0,0.0,0.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,GLADE,,,,,,,GLADE PASTILLA INODORO
164,LD010.0016,1840,GLADE SENSATION REP CAMPOS DE LAVANDA X 8 GR. (12UXB) **,21.0,185.9,45.0,270.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE SENSATION UNIVERSAL
165,LD010.0016,4369,GLADE SENSATION REP CAMPOS MANZANA CANELA X  8GR.,21.0,0.0,0.0,246.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE SENSATION GLASS
166,LD010.0016,1837,GLADE SENSATION REP CARICIAS DE ALGODON X 8 GR. (12UXB)**,21.0,185.9,45.0,270.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE SENSATION UNIVERSAL
167,LD010.0016,1838,GLADE SENSATION REP FLORAL PERFECTION X 8 GR. (12UXB) **,21.0,185.9,45.0,270.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE SENSATION UNIVERSAL
168,LD010.0016,1842,GLADE SENSATION REP MAÑANA DE CAMPO X 8 GR. (12UXB)**,21.0,185.9,45.0,270.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE SENSATION UNIVERSAL
169,LD010.0016,1839,GLADE SENSATION REP NECTAR DE FLORES X 8 GR. (12UXB) **,21.0,185.9,45.0,270.0,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE SENSATION UNIVERSAL
170,LD010.0016,1841,GLADE SENSATION REP PARAISO AZUL X 8 GR. (12UXB) **,21.0,185.9,45.0,270.0,0.0,0.0,246.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE SENSATION UNIVERSAL
171,LD001.0017,1824,"GLADE TOQUE FULL ""FLORAL PERFECTION"" X 9 GRS",21.0,174.9,45.0,253.61,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE FULL
172,LD001.0017,1822,"GLADE TOQUE FULL ""HARMONY"" X 9 GRS **",21.0,174.9,45.0,253.61,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE FULL
173,LD001.0013,1821,"GLADE TOQUE FULL ""LAVANDA"" X 9 GRS **",21.0,174.9,45.0,253.61,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE FULL
174,LD001.0015,1819,"GLADE TOQUE FULL ""LIMON"" X 9 GRS **",21.0,174.9,45.0,253.61,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE FULL
175,LD001.0015,4418,"GLADE TOQUE FULL ""LOVE REVOLUTION"" X 9 GRS **",21.0,174.9,45.0,253.61,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE FULL
176,LD001.0020,1823,"GLADE TOQUE FULL ""MAÑANA DE CAMPO"" X 9 GRS **",21.0,174.9,45.0,253.61,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE FULL
177,LD001.0015,4419,"GLADE TOQUE FULL ""MENTA VAINILLA"" X 9 GRS **",21.0,174.9,45.0,253.61,0.0,0.0,258.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE FULL
178,LD002.0031,1826,"GLADE TOQUE REPUESTO ""BRISAS DE CUMBRES"" X 9 GRS **",21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
179,LD002.0031,3430,"GLADE TOQUE REPUESTO ""FLORAL GROOVE"" X 9 GRS **",21.0,104.5,45.0,151.53,0.0,0.0,163.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
180,LD002.0020,1829,GLADE TOQUE REPUESTO X 9 GRS HARMONY **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
181,LD002.0042,1830,GLADE TOQUE REPUESTO X 9 GRS I LOVE YOU **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
182,LD002.0025,3429,GLADE TOQUE REPUESTO X 9 GRS LAVANDA **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
183,LD002.0023,1832,GLADE TOQUE REPUESTO X 9 GRS LIMON **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
184,LD002.0031,1834,GLADE TOQUE REPUESTO X 9 GRS PLACER FLORAL **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
185,LD002.0031,1833,GLADE TOQUE REPUESTO X 9 GRS RITMO CITRICO **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
186,LD002.0031,1828,GLADE TOQUE REPUESTO X 9 GRS VAINILLA **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
187,LD002.0027,1831,GLADE TOQUE REPUESTO X 9GR. MAÑANA CAMPO **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
188,LD002.0027,1827,GLADE TOQUE REPUESTO X 9GR. PARAISO AZUL **,21.0,114.0,45.0,165.3,0.0,0.0,0.0,$,,,"AROMATIZACION, DESODORANTES Y PERFUMES AMBIENTALE",,EL BACHA,GLADE,,,,,,,GLADE TOQUE REPUESTO
189,LG019.0002,2489,GUANTE DE HILO MOTEADO,21.0,0.0,0.0,124.0,0.0,0.0,0.0,$,,,GUANTES - NITRILO - LATEX,,EL BACHA,GENERICO,,,,,,,STEFF GUANTES
190,LL082.0018,1891,HARPIC BLANCO C/LAVANDINA 500ML,21.0,118.8,45.0,172.26,150.0,0.0,195.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,HARPIC,,,,,,,HARPIC BLANCO
191,LD022.0007,1885,HARPIC BLOQUE MOCHILA 45 GRS (48UXB) **,21.0,94.6,50.0,141.9,0.0,0.0,150.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,HARPIC,,,,,,,HARPIC BLOQUE MOCHILA
192,LL082.0012,1887,HARPIC GEL AZUL EXTRA FUERTE 500ML,21.0,0.0,0.0,206.68,150.0,0.0,206.68,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,HARPIC,,,,,,,HARPIC GEL
193,LL082.0016,1890,HARPIC POWER NEGRO ORIGINAL 500ML (12UXB) **,21.0,118.8,45.0,172.26,150.0,0.0,195.0,$,,,LIMPIADORES DE BAÑO E INODORO,,EL BACHA,HARPIC,,,,,,,HARPIC POWER
194,LP020.0035,1896,HIGIENOL MAX 80 M PACK X 4 U **,21.0,0.0,0.0,184.0,150.0,0.0,150.0,$,,,PAPEL HIGIENICO,,EL BACHA,HIGIENOL,,,,,,,HIGIENOL MAX
195,LH005.0004,1905,HOR-TAL F TARRO POLVO X 250 GR,21.0,170.5,50.0,256.0,166.0,0.0,166.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,HOR-TAL,,,,,,,HOR-TAL F TARRO
196,LH006.0006,1907,HOR-TAL LIQUIDO X 120 CC,21.0,203.5,50.0,305.25,206.0,0.0,206.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,HOR-TAL,,,,,,,HOR-TAL LIQUIDO
197,LH006.0007,1908,HOR-TAL LIQUIDO X 250 CC **,21.0,328.9,50.0,493.0,0.0,0.0,455.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,HOR-TAL,,,,,,,HOR-TAL LIQUIDO
198,LH006.0008,1909,HOR-TAL LIQUIDO X 500 CC **,21.0,581.9,50.0,873.0,0.0,0.0,844.0,$,,,INSECTICIDAS Y REPELENTES,,EL BACHA,HOR-TAL,,,,,,,HOR-TAL LIQUIDO
